Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,PYPL
03-07-2017 00:00,1.0663567564158951,0.6396289692577717,0.5292765161856524,0.7395364159847757,0.9250687748547474,0.46708545685199726,2.9521270577001997,0.8989475083797515,0.6215191205437154,0.9607375249594398,1.8382480074246124,0.5127002217542597,0.648685462201979,1.037225968199518,0.65812029519227,0.8571854481288843,0.5720568757555725,1.088305275458506,0.4921032722271618,0.8080855091630812,0.8876403417209175,1.0264547906671275,0.47660006774845953,0.9094145137188775,0.732219226072412,1.1278283496402386,1.3148736628301743,0.9329029330910542,0.6305620009685649,1.0417560084817117,0.7532054089852325,0.6418496533988775,0.5008190780229543,0.6413659016877812,0.44427241396737777,1.009744221357655,0.8141868145375231,0.6070159563039218,0.9323960920520503,1.069614014915367,0.5129111567236289,0.9914971761169691,0.9771662323637033,0.8382237039131752,0.7115601650935037,0.44319366627699364,0.4377606254036985,0.7314588954109648,0.659548037378013,0.7784009796441544,0.4281759098886227,0.7751408103909005,0.41133022243565615,1.0000000000000062,0.5593412536262805,0.41120184091693907,0.883709798852915,0.7678748236844948,0.5753127180919031,0.6811552582970317,0.5030964488289491,0.9198996586887216,0.9184011197058235,0.4562810600114524,0.5416172966027123,0.6559509794111178,0.8840956371151648,0.8568668860607301,0.506195314875968,1.4150112808862265,1.9649217555740612,1.2911136286727414,2.0669553038233293,1.4404379371526945,0.4295165165121185,0.6517048773427626,0.41782662935366904,1.000000000000009,0.5655528451246098,1.0583389648988482
05-07-2017 00:00,1.0681413577996979,0.6181803643192628,0.5089612787470787,0.7342437210993946,0.9832802275784683,0.5032885354503179,2.959989185088504,0.8961317276060484,0.6272720803133054,0.9900401653613585,1.8250377269862004,0.462118549545383,0.6529650512312791,1.0625486762175265,0.6989643638990728,0.8820900784177111,0.5656037586272623,1.0873842568190446,0.5259741478072179,0.8606347397965886,0.8915566903041341,1.0944706054851217,0.47462209165750396,0.9380119570818226,0.7266804576706513,1.2831579033880616,1.3204188216694894,0.9361390565648513,0.6156048282783612,1.0006668680481763,0.8029309142898934,0.5996627231891499,0.45406152329273164,0.6653805839996471,0.4283470114838017,1.0235965845584167,0.7283708716981142,0.6179836809672732,0.947642638160264,1.0693658075488268,0.5410329151228783,1.0080559149229322,0.992818908346655,0.878194503837549,0.6955548043821165,0.4433321472545228,0.473851983876945,0.7439899927900021,0.6704464399801463,0.8132209953564958,0.43028943568576883,0.8219240521100356,0.3986882906767792,1.0000000000000062,0.5595541081729224,0.41874970521500393,0.8345917847325612,0.7707469571165477,0.5216939785372022,0.6714000730836684,0.37439889833884876,0.9277742938756358,0.9568378526388782,0.4740761904028781,0.5426602273882858,0.6579338300676172,0.9037805052203978,0.8732504410687228,0.5082862172821268,1.4567376915520178,1.9625932392986662,1.3111904539264627,2.14406112938637,1.4554096811510948,0.4274230131991659,0.6608137491882773,0.4318956556682892,1.000000000000009,0.5523773054117176,1.0481453835412315
06-07-2017 00:00,1.0451573197905737,0.6051341903509451,0.4995498405773765,0.733417709039123,1.0075086248183251,0.5131040613910105,3.246666748347225,0.8589848031477101,0.631062639281146,1.0196599892525706,1.2544375170670803,0.4614763509814495,0.657758893691244,1.0667457124597044,0.7118138292322223,0.9041812258124515,0.5644167789852039,1.0887970341641726,0.5253589178374239,0.8618217818103943,0.8951500449225062,1.0966368214507496,0.46934588971461255,0.9417807406252143,0.7454013859321095,1.3689125319051632,1.3234323666113637,0.9614291190953632,0.6134266950161457,1.007295083985925,0.8232037375577468,0.6056676293601865,0.4354681095706649,0.7026466107144056,0.4287126295509312,1.052044117045344,0.6292867926709541,0.6305367265782611,0.9456685621446907,1.0547064437565896,0.5962619693409446,1.0264385873769848,1.0097190122027146,0.8714121508941545,0.7096955641900741,0.43922498206623817,0.5071686628052718,0.8480254323514289,0.6525705270131091,0.8599544325468298,0.40958885228072717,0.8338838477502517,0.39867300623663887,1.0000000000000062,0.5598179011036833,0.4612625104374377,0.8533359299597568,0.7596721456440038,0.507208520277587,0.6679841838333399,0.38494977097206257,0.929533662410781,0.9541280059942656,0.44047582401870355,0.540593762730513,0.6578415446991743,0.9259304545641368,0.82080892198151,0.5096952395033405,1.4507863073022607,1.9741705624571495,1.3269451116427289,2.184510803224268,1.456054111186794,0.4249634602524065,0.6617558195878732,0.4251181132420222,1.000000000000009,0.5848955967797553,1.1711300526304191
07-07-2017 00:00,1.0451081904456905,0.6240866029325891,0.6031088983209354,0.7408787246091144,1.0095085235945316,0.5089151938974561,3.2166123887244034,0.8840063770604203,0.6282773528059095,1.023343597613867,1.2677869103895447,0.5008144049103945,0.6503217610794721,1.0751354052018087,0.780012740739352,0.9062412092012709,0.5805914756449243,0.8516484214197533,0.546714850786327,0.881934721303462,0.9007645330890399,1.037153116935952,0.4739581583353912,0.9576465454300357,0.7525168315006121,1.4003207421849864,1.3241054575351223,0.9653665374497893,0.6362904948348544,1.0236784437523538,0.8324107093541063,0.6074260304907977,0.48475376537898096,0.7312957612528825,0.42156889749801485,1.0512346377538702,0.6689208488980001,0.6219631740012601,1.1171343206652136,1.0984439201122589,0.5997209167160997,1.0218553679617248,1.0060129755404128,0.8752758573557798,0.7106406822320465,0.4383393878400069,0.524476005335554,0.9088514729283561,0.6566245408786429,0.8618494028550026,0.42931993144112945,0.8352458471721539,0.42458495565820215,1.0000000000000062,0.5785059294999465,0.459687155049416,0.8549555478615243,0.7706360067772532,0.49837763458534534,0.6660600585818681,0.4830479333536716,0.9254924911598955,0.9676611380233356,0.45899905409145597,0.5444704868967439,0.7008174835064798,0.9176452584402239,0.8218059110058737,0.5092306997115347,1.458799470082112,1.9778512085399462,1.3297662001812744,2.1342175583353304,1.4668053542090222,0.4254767274496751,0.684277304167435,0.4282918967069351,1.000000000000009,0.5856027875699811,1.2140370666352325
10-07-2017 00:00,1.0566246091153926,0.6218622816799139,0.618821108807035,0.7591902141462417,1.021198711752286,0.49644115913378356,3.0509006062325827,0.8820790140980235,0.6558203323736445,1.039532046096119,1.300681424370014,0.5130590928794297,0.6279604736812594,1.0705399017101407,0.7901582921349585,0.9866331241771575,0.6402652060108723,0.8449435288655693,0.5525604792612459,0.8821845672098607,0.8981125145727735,1.0347519164524386,0.4725703672621054,0.9664642185467403,0.7565149355869696,1.3955053761452536,1.3553792261874535,0.9839363223286368,0.6359503110271464,1.0090352726714285,0.8206522193997956,0.636793060688859,0.46345422827034854,0.7163703814992922,0.4237462772394484,1.0485881265906003,0.7119329862312405,0.602945319381876,1.1211356182034313,1.0898241564170132,0.6004390845146499,1.0366613009424057,1.0241623026612645,0.880465813685793,0.7090999547802886,0.4379195694254965,0.5281797816264842,0.912072822188611,0.6538968311384394,0.8760929228421669,0.4258926607449791,0.8385617320826402,0.42487551770803367,1.0000000000000062,0.591819213772977,0.48514915249028295,0.850481513025477,0.788214940552627,0.5745994365264504,0.6659149371317187,0.4995192582780525,0.90588536512186,1.0034963759297812,0.4699447323251865,0.5431939517118827,0.6948792336324201,0.918802104292656,0.845213267704403,0.5195517384242362,1.5190123295109983,1.9845817745313963,1.3543983505039983,2.1629321832022055,1.4720357021769348,0.42886501719293124,0.673771461634916,0.4313937613651143,1.000000000000009,0.5889631175698916,1.2173551835689937
11-07-2017 00:00,1.056803133012174,0.5886392201016544,0.6189946760591042,0.7592053853618024,1.026851062131349,0.5001799721680709,3.0626027815300803,0.859622032224433,0.6939267422218525,1.0722421776469842,1.3079987820548944,0.47505067050456856,0.6298518252459747,1.0380276675427813,0.7577746169339867,0.9873926362014939,0.6560557786398924,0.798604966320446,0.5576422154169861,0.8547588081009329,0.8954763279700535,1.0441034534769638,0.47498431652270584,0.9677828774711926,0.7509759465164871,1.3598961221506878,1.3892373805934672,0.9885021182733754,0.6371323757027026,1.0127481345968408,0.821680375949409,0.6639093524741941,0.4704458136047039,0.715102286896056,0.42301937485508045,1.0155537097837348,0.6754690024693867,0.6025976208294312,1.1142532843848305,1.0826482762040988,0.5959397451295468,1.0490423590748057,1.0353965787056556,0.8764879546489605,0.7142137852920987,0.4429619613646032,0.5106756892092204,0.9169980709663362,0.6531877841280412,0.8684490643598269,0.44219954507101283,0.8262066191293366,0.3937395578387933,1.0000000000000062,0.5889665216374131,0.48488138506583134,0.8325979518545303,0.7915576221264642,0.5748922426803039,0.6687581650589013,0.5179320963149728,0.9059101658628834,1.0258514164228767,0.47390209389927407,0.5515735320285555,0.684103001390571,0.9111115959597204,0.8529428557434281,0.5180761550631542,1.5408636476713895,1.9825651569653613,1.382844791015315,2.277257091415365,1.4730209578627103,0.45234436346749696,0.6735912722098408,0.44312021153399506,1.000000000000009,0.5884253939221675,1.2430066210350186
12-07-2017 00:00,1.0571891171596888,0.5886177528015151,0.6170245061458927,0.7582908861437735,1.0221016327658343,0.4850215886770963,2.9932491041458067,0.860188301787533,0.6877817604770283,1.0727747461898636,1.3085142026970404,0.47490072513819054,0.6363414864578998,1.0219500277752056,0.750660227344338,0.9890976730205078,0.6723739013348828,0.8117844216249636,0.5638723292492986,0.8070911587725771,0.8682995902101709,0.973040859117866,0.4108787711074085,0.900877901221839,0.7686782350057726,1.348695679266079,1.3877625071145774,0.9885210765782482,0.6395058268396544,1.016195249317693,0.8209228670245866,0.6582352166034843,0.4538266748115653,0.6763714360186044,0.4021658424171251,0.855889030856516,0.6818027816969998,0.6063681974828881,1.1317751538676875,1.0815382068837704,0.5938292111326039,1.0485858906102385,1.0353227900110524,0.8521091030936241,0.7013527591556215,0.4343828504701892,0.4971284023653816,0.9209430125670777,0.6504228849200571,0.8712629548223264,0.4428045020667806,0.8046887536550363,0.37146388687848714,1.0000000000000062,0.5718511169455099,0.48698722082890816,0.843127704984962,0.8135288131257473,0.5758466530440404,0.6575080028267245,0.5179612506317576,0.8613818394207376,1.028882649619946,0.47224729738607135,0.5481208988535476,0.6622550021839037,0.8784897957896816,0.8476525262611049,0.5036868732381746,1.550008796654241,1.9876823693616292,1.3734896002628705,1.9903456494617218,1.4752065208092986,0.4323324485021957,0.6719005716052285,0.41613260827614623,1.000000000000009,0.5818958314847363,1.233916070608481
13-07-2017 00:00,0.8616072558386844,0.5703577580793615,0.6131947275376011,0.7837028013956772,0.9473380413584213,0.47211638390951516,2.9320946245283404,0.848924465233319,0.7712785355153964,0.9700872756372232,1.1519873848227342,0.48539721030153005,0.6359048023734643,0.9133339975736744,0.6712474289608895,0.9111274295428778,0.6718069639486028,0.7709072424402876,0.487832446144477,0.7448591538604659,0.862957176288417,0.9748267653289697,0.41124900809490356,0.9007281315788886,0.7905294263091951,1.1857170338605008,1.3860743798566455,0.7979697068540826,0.6282774910513186,0.984397926684495,0.7450928456129862,0.862725105390874,0.45918352987631944,0.6524581369364361,0.4251834761506073,0.811643506823908,0.6822304081765345,0.6130751458763272,1.1193677850123802,1.0764801440057479,0.5854881694812828,0.9292379855209953,0.9178147596020141,0.8096371082010367,0.7290684453537177,0.4377113324825496,0.45454839779055345,0.8729765732616628,0.6021843322065465,0.8455719245093903,0.4415718823328064,0.7129997923500874,0.3707006582466378,1.0000000000000062,0.5837522040309442,0.4853631689988431,0.8178717669545789,0.7943244902288861,0.6005584756224636,0.6090120613354983,0.5165899372539818,0.7691045503799354,0.9602522828255369,0.481854292216986,0.5539230201695051,0.6022874476697988,0.8466061248511769,0.8125307193280914,0.48480928521252437,1.4319741452293533,1.9857897037967343,1.1611269511916351,1.8404587411378517,1.4794300683083985,0.4544490272480656,0.4451820267549654,0.4134242348769644,1.000000000000009,0.5834034552308776,1.3065638446937136
14-07-2017 00:00,0.8042125234772832,0.5927957981804624,0.6216033638300716,0.7810078393211476,0.9466665441173008,0.5294422312612607,3.0363578032672223,0.8592251576279586,0.7592650150961194,0.9490533737801926,1.152323041581987,0.4948710137013999,0.6352343498913993,0.9268672231687366,0.6902707386134412,0.8760643263033344,0.6775200432284652,0.7568962768244923,0.48566559394290854,0.7445070008787738,0.8648212391815205,0.9496899490496079,0.40810721226539387,0.9008207634832047,0.7929668774443147,1.1417499970363632,1.3962942892751102,0.7855182636856711,0.6265011235097168,0.9881298074339092,0.7037767867184525,0.8695057836507855,0.4744529871312836,0.6163422119534477,0.4395832458782091,0.8109626742794674,0.6496905166366415,0.6114861996991896,0.9754037758886611,1.075108508825256,0.5866983669733246,0.9236683414003606,0.9074261957789201,0.8352160814653624,0.7275642901155472,0.43762021305373455,0.44030490191682714,0.8723837094886707,0.6120745065955598,0.8300080668998211,0.4414143908771405,0.7198142523420026,0.3711582526708793,1.0000000000000062,0.5906204615656245,0.48516017168764397,0.815826772692092,0.7372055469879868,0.5367595738425555,0.6025316906903995,0.4737611434639668,0.7599001496439021,0.9528235576549662,0.4798039838435516,0.5597865737557918,0.6018792070634822,0.8668666175417623,0.8141630830915623,0.4753879207420514,1.272472972283373,1.9796360385920595,1.1497198236905262,1.8478492133035278,1.4776407169738408,0.4630830623474798,0.4443321434035854,0.41508720806369154,1.000000000000009,0.577060622873511,1.3094708926215015
17-07-2017 00:00,0.8042275900578756,0.601121614883298,0.6704016145518775,0.7837222664026104,0.9299301383871457,0.5189539121262163,3.0637589358204846,0.8779844698539808,0.7806205462729952,0.9118563107765836,1.1674924529618997,0.4873145463505983,0.6516500731410986,0.9640807928218503,0.6787465229608194,0.8368442472033589,0.6756784601956666,0.7670904136606184,0.47725734841854406,0.7422815918506414,0.8634834529909768,0.9540822407596595,0.4311843962330251,0.8957061355412225,0.7883238373090785,1.1165173390221659,1.3947206539611903,0.7621331432893033,0.5882267553200794,0.9867570729999905,0.704412573780672,0.876541725322116,0.49308680756149725,0.6225548101609826,0.44364141528005396,0.8150587887131808,0.6531543750959019,0.5923582756601736,0.9373027623956482,1.0718779035829396,0.6202743660533676,0.9185832383008162,0.9049014632467774,0.8278474020594657,0.7031910913334046,0.4205064687483132,0.4329688800324823,0.8922256651860733,0.613322292142959,0.8534071952957656,0.44858836562041093,0.7319519408675904,0.38046610781907747,1.0000000000000062,0.5891688471638343,0.48283559702654893,0.8111687042081792,0.7327949843328407,0.5176648569138241,0.606508858306871,0.48625889018911195,0.7659112757356227,0.9248209469577142,0.464478126780855,0.566290663252522,0.5807962777696649,0.8650611122754417,0.8192443541498557,0.48667773378516965,1.2973448827816993,1.97720422786027,1.1557251440920453,1.8896426001435,1.477504573376954,0.4789229379913129,0.445410978354055,0.4194212557068579,1.000000000000009,0.6139974177769651,1.3246137633954784
